"","X.x.x","fulcrum_id.x","created_at.x.x","observer","observer_other","date","location","start_time","end_time","survey_comments.x","X.y.x","fulcrum_id.y.x","created_at.y.x","species","bag_id","time_of_capture","body_temperature","microhabitat_type","microhabitat_temperature","bag_photo","X.x.y","fulcrum_id.y.y","created_at.x.y","processor","processor_other","survey_comments.y","X.y.y","fulcrum_id.y.y.y","created_at.y.y","species_capture","species_capture_other","capture_type","capture_type_other","capture_mark_recapture","life_stage","life_stage_other","sex","sex_other","snout_vent_length","body_and_bag_mass","bag_mass","body_mass","bd_swab_tube_id","bacterial_swab_tube_id","mucusome_id","amp_id_1","amp_id_2","amp_id_3","amp_id_4","antibody_id_1","antibody_id_2","antibody_id_3","antibody_id_4","toe_clip_tube_id"
"323",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,210,"3f543231-a9bc-40d8-a456-39f4187e8458","2022-06-14 21:50:18 EDT",NA,"BAG17","21:50:00",23.4,"Emergent Vegetation (Lower than 1m)",23.5,"9f9308c9-286d-45ad-881f-c063f9edb53b",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,154,"45bdeaf9-6007-477a-bf6b-39f328277503","2022-06-15 01:23:45 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,76.9,48,3,45,"BdSwab00117","BacSwab00117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",34,"ff15a928-5a5a-4152-80af-f85fb00372ea","2022-06-14 21:43:57 EDT","Sydney Dawson",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,178,"00c6b40f-ed61-4c5f-877e-63acfc9df77f","2022-06-14 21:51:07 EDT",NA,"BAG24","21:51:00",NA,"Water",NA,"6360e73c-1712-4198-8241-800ceddd9910",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,52,"ea2f93f2-6f0c-4c43-abc3-0d5130ea93bc","2022-06-15 00:11:18 EDT","Rana catesbeiana",NA,"New",NA,"ec74f99e-2391-43a8-8929-957e37384ab5","Juvenile",NA,"Unknown",NA,56.1,20,4.3,15.7,"BDSwab00100","BacSwab00100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00023"
"325",34,"ff15a928-5a5a-4152-80af-f85fb00372ea","2022-06-14 21:43:57 EDT","Sydney Dawson",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,178,"00c6b40f-ed61-4c5f-877e-63acfc9df77f","2022-06-14 21:51:07 EDT",NA,"BAG24","21:51:00",NA,"Water",NA,"6360e73c-1712-4198-8241-800ceddd9910",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,104,"ea2f93f2-6f0c-4c43-abc3-0d5130ea93bc","2022-06-15 00:11:18 EDT","Rana catesbeiana",NA,"New",NA,"ec74f99e-2391-43a8-8929-957e37384ab5","Juvenile",NA,"Unknown",NA,56.1,20,4.3,15.7,"BDSwab00100","BacSwab00100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00023"
"326",45,"cdea43be-55a5-4144-8600-054380758627","2022-06-14 21:40:48 EDT","Brandon Hoenig",NA,"2022-06-14","Tuttle Pond","21:35:00","22:47:00","Ended at 10:47 to refill bags.",234,"39e1adf9-2880-496a-8e2d-d5c4963325c9","2022-06-14 21:52:38 EDT",NA,"BAG32","21:52:00",21.6,"Tree/Log/Bush (Higher than 1m)",21.7,"c5ed4cd6-edae-4a72-97bc-fbe7fe7cf19e",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,25,"f45dc64f-d3a7-4895-a199-72f1a9fccbe6","2022-06-15 00:54:53 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,42.7,10,2.8,7.2,"BdSwab00108","BacSwab00108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",45,"cdea43be-55a5-4144-8600-054380758627","2022-06-14 21:40:48 EDT","Brandon Hoenig",NA,"2022-06-14","Tuttle Pond","21:35:00","22:47:00","Ended at 10:47 to refill bags.",234,"39e1adf9-2880-496a-8e2d-d5c4963325c9","2022-06-14 21:52:38 EDT",NA,"BAG32","21:52:00",21.6,"Tree/Log/Bush (Higher than 1m)",21.7,"c5ed4cd6-edae-4a72-97bc-fbe7fe7cf19e",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,145,"f45dc64f-d3a7-4895-a199-72f1a9fccbe6","2022-06-15 00:54:53 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,42.7,10,2.8,7.2,"BdSwab00108","BacSwab00108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,211,"c5f08c63-315e-4aee-8c09-91b047f532ba","2022-06-14 21:53:29 EDT",NA,"BAG31","21:53:00",23.6,"Tree/Log/Bush (Lower than 1m)",23.6,"ab5a1452-1758-4c2d-9de6-eb534e5b8012",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,62,"e31a43cf-cc9c-48ce-91fd-c5b818dc4331","2022-06-15 01:19:59 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,211,"c5f08c63-315e-4aee-8c09-91b047f532ba","2022-06-14 21:53:29 EDT",NA,"BAG31","21:53:00",23.6,"Tree/Log/Bush (Lower than 1m)",23.6,"ab5a1452-1758-4c2d-9de6-eb534e5b8012",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,115,"e31a43cf-cc9c-48ce-91fd-c5b818dc4331","2022-06-15 01:19:59 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",37,"840f5e78-65f2-4bc7-9994-b9a028372010","2022-06-14 21:43:51 EDT","Myah Madril",NA,"2022-06-14","Tuttle Pond","21:44:00","22:46:00",NA,187,"bd99e041-33d4-4421-8947-4815194db8a7","2022-06-14 21:54:06 EDT",NA,"BAG26","21:54:00",21.4,"Tree/Log/Bush (Higher than 1m)",22.4,"cdcf10b8-6161-4f60-b244-cfd8d09ffd39",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,29,"03da854c-5204-49a7-a1bd-faf32a42b1c6","2022-06-15 01:07:50 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,42.6,10.5,3,7.5,"BdSwab00112","BacSwab00112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",37,"840f5e78-65f2-4bc7-9994-b9a028372010","2022-06-14 21:43:51 EDT","Myah Madril",NA,"2022-06-14","Tuttle Pond","21:44:00","22:46:00",NA,187,"bd99e041-33d4-4421-8947-4815194db8a7","2022-06-14 21:54:06 EDT",NA,"BAG26","21:54:00",21.4,"Tree/Log/Bush (Higher than 1m)",22.4,"cdcf10b8-6161-4f60-b244-cfd8d09ffd39",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,149,"03da854c-5204-49a7-a1bd-faf32a42b1c6","2022-06-15 01:07:50 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,42.6,10.5,3,7.5,"BdSwab00112","BacSwab00112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,212,"886c4e5a-66f8-4472-b1b8-716e4025eb5e","2022-06-14 21:55:24 EDT",NA,"BAG34","21:55:00",23.8,"Tree/Log/Bush (Lower than 1m)",23.6,"d1033c07-89f1-4ed6-8794-66845f568754",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,27,"a6a7075f-2360-40d2-a38e-edd780705c6c","2022-06-15 01:01:29 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,38.8,9.1,2.9,6.2,"BdSwab00110","BacSwab00110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,212,"886c4e5a-66f8-4472-b1b8-716e4025eb5e","2022-06-14 21:55:24 EDT",NA,"BAG34","21:55:00",23.8,"Tree/Log/Bush (Lower than 1m)",23.6,"d1033c07-89f1-4ed6-8794-66845f568754",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,147,"a6a7075f-2360-40d2-a38e-edd780705c6c","2022-06-15 01:01:29 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,38.8,9.1,2.9,6.2,"BdSwab00110","BacSwab00110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",45,"cdea43be-55a5-4144-8600-054380758627","2022-06-14 21:40:48 EDT","Brandon Hoenig",NA,"2022-06-14","Tuttle Pond","21:35:00","22:47:00","Ended at 10:47 to refill bags.",235,"8f956fc2-b966-438d-99ed-c7fccb75163c","2022-06-14 21:58:29 EDT",NA,"BAG33","21:58:00",23.5,"Water",23.7,"0efcf175-d007-44a4-aae9-8a77e2e0bdfc",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,70,"55599998-64f9-4b53-9e85-d00d916b91b5","2022-06-15 01:24:08 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",45,"cdea43be-55a5-4144-8600-054380758627","2022-06-14 21:40:48 EDT","Brandon Hoenig",NA,"2022-06-14","Tuttle Pond","21:35:00","22:47:00","Ended at 10:47 to refill bags.",235,"8f956fc2-b966-438d-99ed-c7fccb75163c","2022-06-14 21:58:29 EDT",NA,"BAG33","21:58:00",23.5,"Water",23.7,"0efcf175-d007-44a4-aae9-8a77e2e0bdfc",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,123,"55599998-64f9-4b53-9e85-d00d916b91b5","2022-06-15 01:24:08 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,213,"5fdba787-0fa5-41f2-9fe7-e0209fd491ac","2022-06-14 22:00:05 EDT",NA,"BAG19","22:00:00",24,"Water",24.1,"57c3d30d-7906-4c88-8520-9ccfdbb6e67b",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,65,"405fb0e9-acf9-4faf-8088-4d71c13359f8","2022-06-15 01:22:05 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,213,"5fdba787-0fa5-41f2-9fe7-e0209fd491ac","2022-06-14 22:00:05 EDT",NA,"BAG19","22:00:00",24,"Water",24.1,"57c3d30d-7906-4c88-8520-9ccfdbb6e67b",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,118,"405fb0e9-acf9-4faf-8088-4d71c13359f8","2022-06-15 01:22:05 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,214,"5a900d74-746a-4b70-a10b-ac3400eabeb9","2022-06-14 22:03:06 EDT",NA,"BAG18","22:03:00",23.9,"Water",24.2,"549b0b0a-4f17-4322-9dd2-22283ab8165b",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,43,"66971cf8-64f2-4fe7-ad6b-c0c841b33a59","2022-06-14 23:46:56 EDT","Rana catesbeiana",NA,"New",NA,"82e477df-ef00-43cc-8721-9d137188b8c7","Juvenile",NA,"Unknown",NA,51.8,21.25,6.1,15.15,"BDSwab00104","BacSwab00104","MucBath00035","AMPBath00035",NA,NA,NA,"AntiBod00035",NA,NA,NA,"ToeClip00037"
"339",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,214,"5a900d74-746a-4b70-a10b-ac3400eabeb9","2022-06-14 22:03:06 EDT",NA,"BAG18","22:03:00",23.9,"Water",24.2,"549b0b0a-4f17-4322-9dd2-22283ab8165b",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,95,"66971cf8-64f2-4fe7-ad6b-c0c841b33a59","2022-06-14 23:46:56 EDT","Rana catesbeiana",NA,"New",NA,"82e477df-ef00-43cc-8721-9d137188b8c7","Juvenile",NA,"Unknown",NA,51.8,21.25,6.1,15.15,"BDSwab00104","BacSwab00104","MucBath00035","AMPBath00035",NA,NA,NA,"AntiBod00035",NA,NA,NA,"ToeClip00037"
"340",37,"840f5e78-65f2-4bc7-9994-b9a028372010","2022-06-14 21:43:51 EDT","Myah Madril",NA,"2022-06-14","Tuttle Pond","21:44:00","22:46:00",NA,188,"00e473c8-1fe4-4281-9fa2-938ff7acb6f2","2022-06-14 22:03:21 EDT",NA,"BAG29","22:03:00",24.1,"Water",24,"7a14be6e-1163-40ad-92d4-0ca8ec02bb2a",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,45,"7d2c2c16-e00d-4f00-a9b2-b1df0f50b701","2022-06-14 23:50:42 EDT","Rana catesbeiana",NA,"New",NA,"2859fdf8-a928-458f-8c3c-361801d10e96","Adult",NA,"Female",NA,65.7,28.75,4.1,24.65,"BDSwab00093","BacSwab00093",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00038"
"341",37,"840f5e78-65f2-4bc7-9994-b9a028372010","2022-06-14 21:43:51 EDT","Myah Madril",NA,"2022-06-14","Tuttle Pond","21:44:00","22:46:00",NA,188,"00e473c8-1fe4-4281-9fa2-938ff7acb6f2","2022-06-14 22:03:21 EDT",NA,"BAG29","22:03:00",24.1,"Water",24,"7a14be6e-1163-40ad-92d4-0ca8ec02bb2a",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,97,"7d2c2c16-e00d-4f00-a9b2-b1df0f50b701","2022-06-14 23:50:42 EDT","Rana catesbeiana",NA,"New",NA,"2859fdf8-a928-458f-8c3c-361801d10e96","Adult",NA,"Female",NA,65.7,28.75,4.1,24.65,"BDSwab00093","BacSwab00093",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00038"
"342",34,"ff15a928-5a5a-4152-80af-f85fb00372ea","2022-06-14 21:43:57 EDT","Sydney Dawson",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,179,"ac20b83b-0e2b-4af5-87d0-566313e7bf55","2022-06-14 22:04:15 EDT",NA,"BAG21","22:04:00",NA,"Tree/Log/Bush (Lower than 1m)",NA,"e527bd54-061a-4c47-8980-f0d87bbc98af",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,28,"d4c7cd2b-5e0c-4f91-a795-034eb91bb50c","2022-06-15 01:04:35 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,46.3,11.75,2.8,8.95,"BdSwab00111","BacSwab00111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",34,"ff15a928-5a5a-4152-80af-f85fb00372ea","2022-06-14 21:43:57 EDT","Sydney Dawson",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,179,"ac20b83b-0e2b-4af5-87d0-566313e7bf55","2022-06-14 22:04:15 EDT",NA,"BAG21","22:04:00",NA,"Tree/Log/Bush (Lower than 1m)",NA,"e527bd54-061a-4c47-8980-f0d87bbc98af",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,148,"d4c7cd2b-5e0c-4f91-a795-034eb91bb50c","2022-06-15 01:04:35 EDT","Hyla versicolor",NA,NA,NA,NA,"Adult",NA,"Male",NA,46.3,11.75,2.8,8.95,"BdSwab00111","BacSwab00111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",45,"cdea43be-55a5-4144-8600-054380758627","2022-06-14 21:40:48 EDT","Brandon Hoenig",NA,"2022-06-14","Tuttle Pond","21:35:00","22:47:00","Ended at 10:47 to refill bags.",236,"cff31b1c-1204-4652-88e3-e9e6273ba272","2022-06-14 22:06:33 EDT",NA,"BAG03","22:06:00",23.1,"Water",22.4,"692f2ea7-5f16-4c0f-b439-eed823a52952",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,42,"e4962054-9ae7-4bd3-bdb1-1b31dc59e071","2022-06-14 23:45:20 EDT","Rana catesbeiana",NA,"New",NA,"97bb8950-1465-4772-a546-f3f8106acdf3","Juvenile",NA,"Unknown",NA,60.9,24.5,4.3,20.2,"BDSwab00103","BacSwab00103","MucBath00034","AMPBath00034",NA,NA,NA,"AntiBod00034",NA,NA,NA,"ToeClip00026"
"345",45,"cdea43be-55a5-4144-8600-054380758627","2022-06-14 21:40:48 EDT","Brandon Hoenig",NA,"2022-06-14","Tuttle Pond","21:35:00","22:47:00","Ended at 10:47 to refill bags.",236,"cff31b1c-1204-4652-88e3-e9e6273ba272","2022-06-14 22:06:33 EDT",NA,"BAG03","22:06:00",23.1,"Water",22.4,"692f2ea7-5f16-4c0f-b439-eed823a52952",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,94,"e4962054-9ae7-4bd3-bdb1-1b31dc59e071","2022-06-14 23:45:20 EDT","Rana catesbeiana",NA,"New",NA,"97bb8950-1465-4772-a546-f3f8106acdf3","Juvenile",NA,"Unknown",NA,60.9,24.5,4.3,20.2,"BDSwab00103","BacSwab00103","MucBath00034","AMPBath00034",NA,NA,NA,"AntiBod00034",NA,NA,NA,"ToeClip00026"
"346",34,"ff15a928-5a5a-4152-80af-f85fb00372ea","2022-06-14 21:43:57 EDT","Sydney Dawson",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,180,"c994ba19-94b2-4c35-a263-e571a765ef42","2022-06-14 22:08:08 EDT",NA,"BAG20","22:08:00",NA,"Tree/Log/Bush (Lower than 1m)",NA,"00a575a3-43c3-4a13-824a-bc703a6fcc07",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,106,"9dbe9e56-0900-4024-92df-aa5cd2d188ae","2022-06-15 00:37:45 EDT","Rana catesbeiana",NA,"New",NA,"d5ac57ec-61e0-4bf7-a8b6-d326e97444b3","Juvenile",NA,"Unknown",NA,48.6,14,4.5,9.5,"BDSwab00107","BacSwab00107",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00034"
"347",45,"cdea43be-55a5-4144-8600-054380758627","2022-06-14 21:40:48 EDT","Brandon Hoenig",NA,"2022-06-14","Tuttle Pond","21:35:00","22:47:00","Ended at 10:47 to refill bags.",237,"962528f2-c176-4b00-b084-2ac6ddd53fcd","2022-06-14 22:10:28 EDT",NA,"BAG04","22:10:00",22.4,"Water",22.9,"2178d7d9-7edb-4622-80d3-d2f6842adbe0",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,54,"9034016f-7221-4417-b570-29c0e3c5a716","2022-06-15 01:16:45 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",45,"cdea43be-55a5-4144-8600-054380758627","2022-06-14 21:40:48 EDT","Brandon Hoenig",NA,"2022-06-14","Tuttle Pond","21:35:00","22:47:00","Ended at 10:47 to refill bags.",237,"962528f2-c176-4b00-b084-2ac6ddd53fcd","2022-06-14 22:10:28 EDT",NA,"BAG04","22:10:00",22.4,"Water",22.9,"2178d7d9-7edb-4622-80d3-d2f6842adbe0",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,107,"9034016f-7221-4417-b570-29c0e3c5a716","2022-06-15 01:16:45 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,215,"9205df85-775a-4f7d-9893-bd4f20774d30","2022-06-14 22:10:40 EDT",NA,"BAG16","22:10:00",24.3,"Water",24.4,"efb8381b-c80a-4798-b4cb-f3334191fc20",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,50,"fdadf93f-7e1a-48fc-ae0e-2a08884f4add","2022-06-15 00:05:14 EDT","Rana catesbeiana",NA,"New",NA,"e3942673-21fa-45e3-a580-81dc0e8fc6c3","Adult",NA,"Male",NA,94.1,115.23,11.23,104,"BDSwab00098","BacSwab00098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00029"
"350",41,"32ab862e-0abc-4024-87c4-431ec502f31e","2022-06-14 21:44:04 EDT","Emily Jolly",NA,"2022-06-14","Tuttle Pond","21:44:00","22:47:00",NA,215,"9205df85-775a-4f7d-9893-bd4f20774d30","2022-06-14 22:10:40 EDT",NA,"BAG16","22:10:00",24.3,"Water",24.4,"efb8381b-c80a-4798-b4cb-f3334191fc20",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,102,"fdadf93f-7e1a-48fc-ae0e-2a08884f4add","2022-06-15 00:05:14 EDT","Rana catesbeiana",NA,"New",NA,"e3942673-21fa-45e3-a580-81dc0e8fc6c3","Adult",NA,"Male",NA,94.1,115.23,11.23,104,"BDSwab00098","BacSwab00098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00029"
"351",37,"840f5e78-65f2-4bc7-9994-b9a028372010","2022-06-14 21:43:51 EDT","Myah Madril",NA,"2022-06-14","Tuttle Pond","21:44:00","22:46:00",NA,189,"ccba1e8c-c3f9-4d3a-a205-eb5031ae128b","2022-06-14 22:12:09 EDT",NA,"BAG25","22:12:00",23.6,"Water",24.2,"2a735074-2f20-48d4-8ed0-4febdc7ed10a",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,30,"46ac1d40-284a-40f6-8756-1fab1e9048be","2022-06-15 01:12:14 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,64.7,33,6.3,26.7,"BdSwab00113","BacSwab00113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",37,"840f5e78-65f2-4bc7-9994-b9a028372010","2022-06-14 21:43:51 EDT","Myah Madril",NA,"2022-06-14","Tuttle Pond","21:44:00","22:46:00",NA,189,"ccba1e8c-c3f9-4d3a-a205-eb5031ae128b","2022-06-14 22:12:09 EDT",NA,"BAG25","22:12:00",23.6,"Water",24.2,"2a735074-2f20-48d4-8ed0-4febdc7ed10a",7,"6f4b6963-3db7-4f99-9ba3-31687df5d589","2022-06-15 00:54:31 EDT","Emily Jolly",NA,NA,150,"46ac1d40-284a-40f6-8756-1fab1e9048be","2022-06-15 01:12:14 EDT","Rana clamitans",NA,NA,NA,NA,"Adult",NA,"Male",NA,64.7,33,6.3,26.7,"BdSwab00113","BacSwab00113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",37,"840f5e78-65f2-4bc7-9994-b9a028372010","2022-06-14 21:43:51 EDT","Myah Madril",NA,"2022-06-14","Tuttle Pond","21:44:00","22:46:00",NA,190,"7af4df8c-49ca-4712-9c62-9dd5c0a37b5a","2022-06-14 22:22:11 EDT",NA,"BAG27","22:22:00",24.6,"Tree/Log/Bush (Lower than 1m)",24.4,"bb3e133a-63f0-4b0a-b622-e34b81683838",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,47,"9f24a865-1e8c-42de-9d63-1c2276f2b73a","2022-06-14 23:56:26 EDT","Rana catesbeiana",NA,"New",NA,"ef5d43f9-6489-4800-94c1-790c88e83ecc","Adult",NA,"Female",NA,131.1,200,0,200,"BDSwab00095","BacSwab00095",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00025"
"354",37,"840f5e78-65f2-4bc7-9994-b9a028372010","2022-06-14 21:43:51 EDT","Myah Madril",NA,"2022-06-14","Tuttle Pond","21:44:00","22:46:00",NA,190,"7af4df8c-49ca-4712-9c62-9dd5c0a37b5a","2022-06-14 22:22:11 EDT",NA,"BAG27","22:22:00",24.6,"Tree/Log/Bush (Lower than 1m)",24.4,"bb3e133a-63f0-4b0a-b622-e34b81683838",4,"35459c4d-084b-45e2-b535-bec961964109","2022-06-14 23:34:19 EDT","Brandon Hoenig",NA,NA,99,"9f24a865-1e8c-42de-9d63-1c2276f2b73a","2022-06-14 23:56:26 EDT","Rana catesbeiana",NA,"New",NA,"ef5d43f9-6489-4800-94c1-790c88e83ecc","Adult",NA,"Female",NA,131.1,200,0,200,"BDSwab00095","BacSwab00095",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ToeClip00025"
