fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,bag_id,species,species_other,time_of_capture,body_temperature,microhabitat_type,microhabitat_temperature,bag_photo,bag_photo_caption,bag_photo_url,amphibian_comments
455c1891-c3fd-41f1-a822-0a4c920c10a0,10eaf46c-a1b2-475c-abb2-a731fe9c56fe,10eaf46c-a1b2-475c-abb2-a731fe9c56fe,1,1,41.59296203026366,-80.35636679154199,POINT (-80.35636679154199 41.59296203026366),2022-06-22 15:56:16 UTC,2022-06-22 15:57:19 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG29,,,11:56,20.1,Wet ground,20,613eae80-6dcb-4774-86cd-e2acace5a6a9,,https://web.fulcrumapp.com/photos/view?photos=613eae80-6dcb-4774-86cd-e2acace5a6a9,
f4290d3d-427f-4127-9d80-52f26eb14711,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,1,1,41.59251099842583,-80.35672300052079,POINT (-80.35672300052079 41.59251099842583),2022-06-22 15:07:52 UTC,2022-06-22 15:26:23 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG50,,,11:07,,Water,23.4,40f30a61-4ec3-4660-9365-f72e39249fda,,https://web.fulcrumapp.com/photos/view?photos=40f30a61-4ec3-4660-9365-f72e39249fda,
cfb6ead2-aba7-4bbf-8a6b-78d192cdf295,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,1,1,41.5926630457069,-80.35647296459797,POINT (-80.35647296459797 41.5926630457069),2022-06-22 15:26:24 UTC,2022-06-22 15:26:46 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG16,,,11:26,,Wet ground,19.9,7afe9bbc-8a15-4cc1-b8b7-f78ccf4eebdd,,https://web.fulcrumapp.com/photos/view?photos=7afe9bbc-8a15-4cc1-b8b7-f78ccf4eebdd,
527db6fd-3b9e-4e27-bd1b-6c9b897c380c,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,1,1,41.59271221965647,-80.35655160569634,POINT (-80.35655160569634 41.59271221965647),2022-06-22 15:30:59 UTC,2022-06-22 15:35:01 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG45,,,11:30,21.6,Wet ground,21.2,58bd482d-d9e8-41cc-b6ac-b98776c96430,,https://web.fulcrumapp.com/photos/view?photos=58bd482d-d9e8-41cc-b6ac-b98776c96430,
c06c9a98-98f3-4d94-851d-33fb84cc9ed7,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,1,1,41.59275976531545,-80.35651828518624,POINT (-80.35651828518624 41.59275976531545),2022-06-22 15:35:02 UTC,2022-06-22 15:35:37 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG49,,,11:35,,Water,20.9,99d041a1-bede-4d5b-ad39-f6fa09ab8e78,,https://web.fulcrumapp.com/photos/view?photos=99d041a1-bede-4d5b-ad39-f6fa09ab8e78,
ab965b0f-49a1-445e-a4a8-20a3369affa2,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,d01c80c8-5ad8-41f5-83cd-c3d95b9c0c92,1,1,41.59281444260326,-80.35659659253022,POINT (-80.35659659253022 41.59281444260326),2022-06-22 15:38:18 UTC,2022-06-22 15:38:51 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG53,,,11:38,,Wet ground,18.9,bbc095bd-f81d-49de-9c4c-1f9d7c8c50b7,,https://web.fulcrumapp.com/photos/view?photos=bbc095bd-f81d-49de-9c4c-1f9d7c8c50b7,Dead on side of stream 
4ab31cd4-adfa-49f7-ab36-9befe93fd310,a1d71b63-9f73-42cc-abd6-1af335983b77,a1d71b63-9f73-42cc-abd6-1af335983b77,1,1,41.59269100120365,-80.35662516240507,POINT (-80.35662516240507 41.59269100120365),2022-06-22 15:08:00 UTC,2022-06-22 15:08:52 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG13,,,11:08,18.6,Wet ground,18.2,3c7530c1-e047-4b21-a1f4-1c28c4ae1ba5,,https://web.fulcrumapp.com/photos/view?photos=3c7530c1-e047-4b21-a1f4-1c28c4ae1ba5,
1d3b8087-a185-4471-910a-6a9219f8f385,a1d71b63-9f73-42cc-abd6-1af335983b77,a1d71b63-9f73-42cc-abd6-1af335983b77,1,1,41.59312627689982,-80.35645089098911,POINT (-80.35645089098911 41.59312627689982),2022-06-22 15:55:48 UTC,2022-06-22 15:56:14 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG03,,,11:55,18.8,Wet ground,18.9,593f1883-87bb-4c55-8da3-66f401755437,,https://web.fulcrumapp.com/photos/view?photos=593f1883-87bb-4c55-8da3-66f401755437,
21bf6d5a-5f7f-4b20-92df-600518b13486,a1d71b63-9f73-42cc-abd6-1af335983b77,a1d71b63-9f73-42cc-abd6-1af335983b77,1,1,41.593001125515926,-80.35629962224493,POINT (-80.35629962224493 41.593001125515926),2022-06-22 16:02:15 UTC,2022-06-22 16:02:42 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG17,,,12:02,19.3,Wet ground,19.5,88774587-21ed-4e84-b3f1-a993f79abb5c,,https://web.fulcrumapp.com/photos/view?photos=88774587-21ed-4e84-b3f1-a993f79abb5c,
40a254a8-6320-4a2e-9842-1cda39c11cad,581323a5-f714-40c7-9b0c-5e7828f52fc9,581323a5-f714-40c7-9b0c-5e7828f52fc9,1,1,41.59235544046066,-80.35692128228966,POINT (-80.35692128228966 41.59235544046066),2022-06-22 14:55:10 UTC,2022-06-22 14:56:20 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG15,,,10:55,21,Tree/Log/Bush (Lower than 1m),21.2,8292a3a1-199c-4a99-97c8-7fc4c8fe4f07,,https://web.fulcrumapp.com/photos/view?photos=8292a3a1-199c-4a99-97c8-7fc4c8fe4f07,
3e1bf85b-bd83-42bc-8c8b-641d11ea52c0,581323a5-f714-40c7-9b0c-5e7828f52fc9,581323a5-f714-40c7-9b0c-5e7828f52fc9,1,1,41.592556117141235,-80.3565629013631,POINT (-80.3565629013631 41.592556117141235),2022-06-22 15:27:31 UTC,2022-06-22 15:28:25 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG57,,,11:27,,Water,19.6,4853fbc5-f54c-43ad-81bc-59d96d80b0dd,,https://web.fulcrumapp.com/photos/view?photos=4853fbc5-f54c-43ad-81bc-59d96d80b0dd,
badceba0-1517-424d-9af1-fec9b78b811d,581323a5-f714-40c7-9b0c-5e7828f52fc9,581323a5-f714-40c7-9b0c-5e7828f52fc9,1,1,41.59258331797364,-80.35666602290874,POINT (-80.35666602290874 41.59258331797364),2022-06-22 15:33:32 UTC,2022-06-22 15:34:07 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG19,,,11:33,,Water,19.4,6cd63529-fbe6-4de2-a590-1f97c64f3abd,,https://web.fulcrumapp.com/photos/view?photos=6cd63529-fbe6-4de2-a590-1f97c64f3abd,
c0e03220-ca52-40e5-9317-fbb32387cc32,581323a5-f714-40c7-9b0c-5e7828f52fc9,581323a5-f714-40c7-9b0c-5e7828f52fc9,1,1,41.592834061050404,-80.35653264269266,POINT (-80.35653264269266 41.592834061050404),2022-06-22 15:47:15 UTC,2022-06-22 15:47:48 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG05,,,11:47,,Water,20.4,bbe8f8d0-7c85-4f31-868c-43dff1bc6094,,https://web.fulcrumapp.com/photos/view?photos=bbe8f8d0-7c85-4f31-868c-43dff1bc6094,
418cf6ac-ac4f-4bb1-bd36-5545773f9523,581323a5-f714-40c7-9b0c-5e7828f52fc9,581323a5-f714-40c7-9b0c-5e7828f52fc9,1,1,41.59296590838729,-80.35637221306595,POINT (-80.35637221306595 41.59296590838729),2022-06-22 15:56:29 UTC,2022-06-22 15:57:04 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG18,,,11:56,,Water,20.8,796bf87a-d2e2-43eb-be9d-de1563d94226,,https://web.fulcrumapp.com/photos/view?photos=796bf87a-d2e2-43eb-be9d-de1563d94226,
17b7127c-fe38-47d5-8154-fb54088cce11,581323a5-f714-40c7-9b0c-5e7828f52fc9,581323a5-f714-40c7-9b0c-5e7828f52fc9,1,1,41.59244983460902,-80.35648218363556,POINT (-80.35648218363556 41.59244983460902),2022-06-22 16:10:14 UTC,2022-06-22 16:10:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG48,,,12:10,,Tree/Log/Bush (Lower than 1m),21.5,40d7ed0f-d294-46e5-973f-e1442aac99a1,,https://web.fulcrumapp.com/photos/view?photos=40d7ed0f-d294-46e5-973f-e1442aac99a1,
8674195e-8cdb-49f3-add3-37eb9a4ea22b,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.592452213100835,-80.3569289145662,POINT (-80.3569289145662 41.592452213100835),2022-06-23 15:05:14 UTC,2022-06-23 15:05:33 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG52,,,11:05,18.5,Wet ground,18.3,6d1844b4-1358-44a1-abfd-4dd2d4be635e,,https://web.fulcrumapp.com/photos/view?photos=6d1844b4-1358-44a1-abfd-4dd2d4be635e,
7ec83bc3-bbce-445d-a156-0dd6e9423a80,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.59263437160744,-80.35665977186855,POINT (-80.35665977186855 41.59263437160744),2022-06-23 15:28:29 UTC,2022-06-23 15:29:16 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG15,,,11:28,18.1,Water,18.1,57afab21-e3c8-4e1b-9887-81ea42f7dd09,,https://web.fulcrumapp.com/photos/view?photos=57afab21-e3c8-4e1b-9887-81ea42f7dd09,
3e012a83-4fe3-4c64-b335-82091af4f575,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.59261232097898,-80.35667351462695,POINT (-80.35667351462695 41.59261232097898),2022-06-23 15:32:16 UTC,2022-06-23 15:32:35 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG56,,,11:32,18.1,Wet ground,18,9e16ce75-9ee1-4c41-a764-e29616e1ae4c,,https://web.fulcrumapp.com/photos/view?photos=9e16ce75-9ee1-4c41-a764-e29616e1ae4c,
4d05440a-c1ec-4dc1-99f7-f6c49bc13492,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.59268826820292,-80.35661409884439,POINT (-80.35661409884439 41.59268826820292),2022-06-23 15:40:53 UTC,2022-06-23 15:41:20 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG09,,,11:40,18.2,Water,18.2,42f8965a-301a-49dd-a967-64ee32bdb573,,https://web.fulcrumapp.com/photos/view?photos=42f8965a-301a-49dd-a967-64ee32bdb573,
a5ae7a20-cffb-441e-8fec-1bd899b9c772,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.592687631214,-80.35649961010883,POINT (-80.35649961010883 41.592687631214),2022-06-23 15:47:20 UTC,2022-06-23 15:48:05 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG01,,,11:47,19,Wet ground,19.1,ec7096b7-f8ab-4950-9188-adc1db236fa7,,https://web.fulcrumapp.com/photos/view?photos=ec7096b7-f8ab-4950-9188-adc1db236fa7,
887aeca2-fc77-4caf-a5b8-4741b3b79cfd,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.59287596128625,-80.35660409409981,POINT (-80.35660409409981 41.59287596128625),2022-06-23 15:52:58 UTC,2022-06-23 15:53:41 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG41,,,11:52,19.2,Wet ground,18.8,b78106d8-a71f-44e2-ba54-a1a4f24fa98f,,https://web.fulcrumapp.com/photos/view?photos=b78106d8-a71f-44e2-ba54-a1a4f24fa98f,
7acc0322-f785-420c-a751-e491e4329ac9,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.592898740966696,-80.35654188599902,POINT (-80.35654188599902 41.592898740966696),2022-06-23 15:58:22 UTC,2022-06-23 15:58:42 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG04,,,11:58,16.3,Water,16.1,1711c6ec-3bf3-4cf7-8d6d-38415986a0d8,,https://web.fulcrumapp.com/photos/view?photos=1711c6ec-3bf3-4cf7-8d6d-38415986a0d8,
f9f16a47-d0d3-4dda-a6b0-cf9101b1a11b,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.59303048631477,-80.35653452117339,POINT (-80.35653452117339 41.59303048631477),2022-06-23 16:04:17 UTC,2022-06-23 16:04:41 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG13,,,12:04,18.7,Wet ground,18.5,90e64ee4-7fda-4d28-a450-35503902bcba,,https://web.fulcrumapp.com/photos/view?photos=90e64ee4-7fda-4d28-a450-35503902bcba,
864a69e8-427f-4693-9a46-58a3d4ff39ef,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.593122858989325,-80.35629541989087,POINT (-80.35629541989087 41.593122858989325),2022-06-23 16:17:51 UTC,2022-06-23 16:18:19 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG14,,,12:17,18.2,Dry ground,18.3,e077237e-8312-405e-b281-e52d9f37e6a3,,https://web.fulcrumapp.com/photos/view?photos=e077237e-8312-405e-b281-e52d9f37e6a3,
a1fc1aae-0298-49da-832a-b500cf56b8ad,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.59230995558529,-80.35702543190486,POINT (-80.35702543190486 41.59230995558529),2022-06-23 16:28:14 UTC,2022-06-23 16:28:55 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG11,,,12:28,19.3,Tree/Log/Bush (Lower than 1m),19.2,c4902af3-adc1-48a7-b4be-30b373c8b80d,,https://web.fulcrumapp.com/photos/view?photos=c4902af3-adc1-48a7-b4be-30b373c8b80d,
b86a7e28-bb84-411d-b7fd-2fea22277676,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.59217763491028,-80.35676117349595,POINT (-80.35676117349595 41.59217763491028),2022-06-23 16:28:57 UTC,2022-06-23 16:29:19 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,,,12:28,19.3,Tree/Log/Bush (Lower than 1m),19.2,20aaffc3-3798-42e8-a31e-4ce3b981b667,,https://web.fulcrumapp.com/photos/view?photos=20aaffc3-3798-42e8-a31e-4ce3b981b667,
4b30e3ec-a75e-44d5-b640-94c5fc86e347,fa19de46-1320-4f13-a462-a7006315e753,fa19de46-1320-4f13-a462-a7006315e753,1,1,41.59226251558877,-80.35685648045073,POINT (-80.35685648045073 41.59226251558877),2022-06-23 16:33:20 UTC,2022-06-23 16:33:44 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG06,,,12:33,19.1,Tree/Log/Bush (Lower than 1m),19,6dc6d0ab-93b6-42bf-88cd-ccc21c023af1,,https://web.fulcrumapp.com/photos/view?photos=6dc6d0ab-93b6-42bf-88cd-ccc21c023af1,
1306694e-d298-4068-8716-f0a1efc200e2,766a2488-9d6e-4a48-b25b-411607c31c21,766a2488-9d6e-4a48-b25b-411607c31c21,1,1,41.59249104438199,-80.35658509820314,POINT (-80.35658509820314 41.59249104438199),2022-06-23 15:10:44 UTC,2022-06-23 15:11:46 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG08,,,11:10,,Water,17.1,f6bcded9-ebbb-4689-8d3c-e8524c4c0a4b,,https://web.fulcrumapp.com/photos/view?photos=f6bcded9-ebbb-4689-8d3c-e8524c4c0a4b,
7b75400d-36a0-4d87-b0ad-c7bb13573c33,766a2488-9d6e-4a48-b25b-411607c31c21,766a2488-9d6e-4a48-b25b-411607c31c21,1,1,41.59256949228016,-80.35644834397593,POINT (-80.35644834397593 41.59256949228016),2022-06-23 15:46:52 UTC,2022-06-23 15:47:35 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG95,,,11:46,,Wet ground,16.2,ff16ea0e-ef37-4c2e-bedc-cf6d54a3ff56,,https://web.fulcrumapp.com/photos/view?photos=ff16ea0e-ef37-4c2e-bedc-cf6d54a3ff56,
1179a69f-031d-4241-8c1f-473fc3f96bfb,766a2488-9d6e-4a48-b25b-411607c31c21,766a2488-9d6e-4a48-b25b-411607c31c21,1,1,41.59291086908373,-80.35671503764033,POINT (-80.35671503764033 41.59291086908373),2022-06-23 16:04:45 UTC,2022-06-23 16:05:08 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG23,,,12:04,,Wet ground,18.5,a8d9bcf8-86f6-4d97-94c6-69d3c56d9f62,,https://web.fulcrumapp.com/photos/view?photos=a8d9bcf8-86f6-4d97-94c6-69d3c56d9f62,
47154b77-4cac-467a-88b1-db80c6c9e227,766a2488-9d6e-4a48-b25b-411607c31c21,766a2488-9d6e-4a48-b25b-411607c31c21,1,1,41.59296912411235,-80.35611065986302,POINT (-80.35611065986302 41.59296912411235),2022-06-23 16:08:31 UTC,2022-06-23 16:09:11 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG92,,,12:08,,Wet ground,18.7,e4df4538-02d4-4eaa-b69f-e1639f62b661,,https://web.fulcrumapp.com/photos/view?photos=e4df4538-02d4-4eaa-b69f-e1639f62b661,
3ec26783-e264-45e5-beed-a3d40dfbd9b0,766a2488-9d6e-4a48-b25b-411607c31c21,766a2488-9d6e-4a48-b25b-411607c31c21,1,1,41.592703813980066,-80.35678299706031,POINT (-80.35678299706031 41.592703813980066),2022-06-23 16:25:44 UTC,2022-06-23 16:26:14 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG35,,,12:25,,Leaf litter,25.6,100471c0-2bfb-4ec3-ba84-b9df826eb96e,,https://web.fulcrumapp.com/photos/view?photos=100471c0-2bfb-4ec3-ba84-b9df826eb96e,
e33141f8-5d0c-4ad4-a691-0a8dc0d71fd9,972b35f7-eacb-4341-8891-b698ae311450,972b35f7-eacb-4341-8891-b698ae311450,1,1,41.592517392748796,-80.35678443506393,POINT (-80.35678443506393 41.592517392748796),2022-06-23 15:01:26 UTC,2022-06-23 15:02:18 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,,,10:40,,Wet ground,18.3,aa4b086c-8d43-42b6-a525-ff2e9edb7e50,,https://web.fulcrumapp.com/photos/view?photos=aa4b086c-8d43-42b6-a525-ff2e9edb7e50,
e04a0361-fa1b-425b-ba01-54ad4d533099,972b35f7-eacb-4341-8891-b698ae311450,972b35f7-eacb-4341-8891-b698ae311450,1,1,41.592536168211886,-80.35683204427396,POINT (-80.35683204427396 41.592536168211886),2022-06-23 15:06:07 UTC,2022-06-23 15:06:45 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG02,,,11:06,,Water,18.1,c8295597-d7cd-44d1-b48c-739296a8db40,,https://web.fulcrumapp.com/photos/view?photos=c8295597-d7cd-44d1-b48c-739296a8db40,
78f9c83f-51fa-45ae-bd6c-f2eca8574a10,972b35f7-eacb-4341-8891-b698ae311450,972b35f7-eacb-4341-8891-b698ae311450,1,1,41.59272339047866,-80.35659960099905,POINT (-80.35659960099905 41.59272339047866),2022-06-23 15:25:05 UTC,2022-06-23 15:25:50 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG05,,,11:25,,Water,18.2,2a5c046a-67e6-4e3c-9f20-152c44461cb1,,https://web.fulcrumapp.com/photos/view?photos=2a5c046a-67e6-4e3c-9f20-152c44461cb1,
dcaad1c8-b7b5-40c3-8bff-cb57b1e272c1,972b35f7-eacb-4341-8891-b698ae311450,972b35f7-eacb-4341-8891-b698ae311450,1,1,41.59272339047866,-80.35659960099905,POINT (-80.35659960099905 41.59272339047866),2022-06-23 15:37:19 UTC,2022-06-23 15:38:15 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG97,,,11:37,,Water,18.3,e45f7f6a-4393-488b-ab88-7ca302037b51,,https://web.fulcrumapp.com/photos/view?photos=e45f7f6a-4393-488b-ab88-7ca302037b51,
8a4f0193-9f69-4b75-9bf9-f38c3ab224c9,972b35f7-eacb-4341-8891-b698ae311450,972b35f7-eacb-4341-8891-b698ae311450,1,1,41.59272339047866,-80.35659960099905,POINT (-80.35659960099905 41.59272339047866),2022-06-23 15:56:23 UTC,2022-06-23 15:57:00 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG12,,,11:56,,Wet ground,16.7,5df376a5-111a-4f67-bd9a-918aa8959fa8,,https://web.fulcrumapp.com/photos/view?photos=5df376a5-111a-4f67-bd9a-918aa8959fa8,
e9c3db1e-9fba-4928-8c77-8bce9764157a,972b35f7-eacb-4341-8891-b698ae311450,972b35f7-eacb-4341-8891-b698ae311450,1,1,41.59272339047866,-80.35659960099905,POINT (-80.35659960099905 41.59272339047866),2022-06-23 16:13:54 UTC,2022-06-23 17:02:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG73,,,12:13,,Wet ground,19,6c34a57a-2929-4130-ac71-9b028519b17d,,https://web.fulcrumapp.com/photos/view?photos=6c34a57a-2929-4130-ac71-9b028519b17d,Changed number because of duplicate bag
e1834379-9454-4306-b341-5ca718738cb1,972b35f7-eacb-4341-8891-b698ae311450,972b35f7-eacb-4341-8891-b698ae311450,1,1,41.59272339047866,-80.35659960099905,POINT (-80.35659960099905 41.59272339047866),2022-06-23 16:26:41 UTC,2022-06-23 17:01:19 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG03,,,12:26,,Leaf litter,20.1,d7da7a3c-1f80-4f14-963b-70257a7b5b88,,https://web.fulcrumapp.com/photos/view?photos=d7da7a3c-1f80-4f14-963b-70257a7b5b88,
c7c17268-6042-4740-a408-0c0fbd5b0071,8e7780ba-62bc-4d0a-a4ae-e9b5354e7e0d,8e7780ba-62bc-4d0a-a4ae-e9b5354e7e0d,1,1,41.59265493977963,-80.35650020472738,POINT (-80.35650020472738 41.59265493977963),2022-06-24 01:56:22 UTC,2022-06-24 01:57:03 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG84,,,21:56,18.9,Wet ground,18.8,d7c416a3-820a-42de-9517-3fc8040dd0b5,,https://web.fulcrumapp.com/photos/view?photos=d7c416a3-820a-42de-9517-3fc8040dd0b5,
38c067f6-7e63-469f-a1c9-e5f132bc1623,89c1dc52-3406-4051-b721-a7c40118db14,89c1dc52-3406-4051-b721-a7c40118db14,1,1,41.592459266389696,-80.35688851212774,POINT (-80.35688851212774 41.592459266389696),2022-06-24 01:47:43 UTC,2022-06-24 02:11:18 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG87,,,21:47,,Wet ground,16.6,427fb818-a997-4309-bede-fb1b158918a5,,https://web.fulcrumapp.com/photos/view?photos=427fb818-a997-4309-bede-fb1b158918a5,
37a84cbc-925c-4ca9-9141-0e620650143e,02cea601-632a-42dc-aa4b-7f9fea21a600,02cea601-632a-42dc-aa4b-7f9fea21a600,1,1,41.712126561706704,-80.39134788724182,POINT (-80.39134788724182 41.712126561706704),2022-06-28 02:38:46 UTC,2022-06-28 02:39:13 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG01,,,22:38,17.9,Dry ground,19.2,7326d3f8-04f0-471f-9ea2-005bdbf12b20,,https://web.fulcrumapp.com/photos/view?photos=7326d3f8-04f0-471f-9ea2-005bdbf12b20,
c88ded25-213b-4332-9db2-df1d49ae6f9e,02cea601-632a-42dc-aa4b-7f9fea21a600,02cea601-632a-42dc-aa4b-7f9fea21a600,1,1,41.712158929634896,-80.39132349687834,POINT (-80.39132349687834 41.712158929634896),2022-06-28 02:39:16 UTC,2022-06-28 02:41:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG09,,,22:39,23.5,Water,23.1,658e1071-a81a-453a-adc6-574a4d70db09,,https://web.fulcrumapp.com/photos/view?photos=658e1071-a81a-453a-adc6-574a4d70db09,
2c9c8257-bf64-4c10-850a-572ac6ec3806,02cea601-632a-42dc-aa4b-7f9fea21a600,02cea601-632a-42dc-aa4b-7f9fea21a600,1,1,41.712139148016064,-80.39126083276633,POINT (-80.39126083276633 41.712139148016064),2022-06-28 02:50:27 UTC,2022-06-28 02:51:23 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG10,,,22:50,22.9,Water,22.7,3e2835e8-c7e3-4e12-9c51-540efe37da44,,https://web.fulcrumapp.com/photos/view?photos=3e2835e8-c7e3-4e12-9c51-540efe37da44,
6ebfa0d0-c821-4804-abb2-83851aee7ab6,02cea601-632a-42dc-aa4b-7f9fea21a600,02cea601-632a-42dc-aa4b-7f9fea21a600,1,1,41.71214624946469,-80.39122698489187,POINT (-80.39122698489187 41.71214624946469),2022-06-28 02:55:24 UTC,2022-06-28 02:55:55 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG12,,,22:55,21.4,Wet ground,16.1,a1fa8bb5-7550-411d-bfd1-96a4a7a092c4,,https://web.fulcrumapp.com/photos/view?photos=a1fa8bb5-7550-411d-bfd1-96a4a7a092c4,
a9a2a252-a59c-482d-8ced-21902017a4fb,02cea601-632a-42dc-aa4b-7f9fea21a600,02cea601-632a-42dc-aa4b-7f9fea21a600,1,1,41.712711831109274,-80.39141564269104,POINT (-80.39141564269104 41.712711831109274),2022-06-28 03:03:40 UTC,2022-06-28 03:04:42 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG13,,,23:03,18.7,Wet ground,18.9,8b140d6c-8500-46e7-bbb6-3fe9f009b2e6,,https://web.fulcrumapp.com/photos/view?photos=8b140d6c-8500-46e7-bbb6-3fe9f009b2e6,
2c71af13-08f9-462b-872e-614d8c423d94,02cea601-632a-42dc-aa4b-7f9fea21a600,02cea601-632a-42dc-aa4b-7f9fea21a600,1,1,41.71217449982805,-80.3913338631173,POINT (-80.3913338631173 41.71217449982805),2022-06-28 03:06:50 UTC,2022-06-28 03:07:19 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG14,,,23:06,22.1,Water,22.4,8dec8ae5-1ae5-4b6c-9805-8973cd37d392,,https://web.fulcrumapp.com/photos/view?photos=8dec8ae5-1ae5-4b6c-9805-8973cd37d392,
1f9794b3-a3fc-4f9e-bd17-b9eeee6eaf94,02cea601-632a-42dc-aa4b-7f9fea21a600,02cea601-632a-42dc-aa4b-7f9fea21a600,1,1,41.71219918078862,-80.39103482452569,POINT (-80.39103482452569 41.71219918078862),2022-06-28 03:25:20 UTC,2022-06-28 03:26:05 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG33,,,23:25,17.9,Wet ground,14.1,4e58e08d-8747-4ae8-91d7-248184ae582c,,https://web.fulcrumapp.com/photos/view?photos=4e58e08d-8747-4ae8-91d7-248184ae582c,
da79aa70-db20-47b7-aaa3-11cc3af0065f,c65135ec-e688-4ba7-b8b1-0f9a19dd76d9,c65135ec-e688-4ba7-b8b1-0f9a19dd76d9,1,1,41.71236189075492,-80.39125065274537,POINT (-80.39125065274537 41.71236189075492),2022-06-28 02:38:09 UTC,2022-06-28 02:38:48 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG15,,,22:38,20.8,Water,21.9,e1ca0929-e27b-4beb-ba0f-7a3fe9342ab8,,https://web.fulcrumapp.com/photos/view?photos=e1ca0929-e27b-4beb-ba0f-7a3fe9342ab8,
