fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,bag_id,species_capture,species_capture_other,capture_type,capture_type_other,capture_mark_recapture,life_stage,life_stage_other,sex,sex_other,snout_vent_length,body_and_bag_mass,bag_mass,body_mass,bd_swab_tube_id,dry_swab_tube_id,bacterial_swab_tube_id,crispr_swab_tube_id,mucusome_id,amp_id_1,amp_id_2,amp_id_3,amp_id_4,antibody_id_1,antibody_id_2,antibody_id_3,antibody_id_4,norep_bathvolume_50ml_acid_05ml,norep_bathvolume_100ml_acid_1ml,norep_bathvolume_200ml_acid_2ml,ul_of_norep_135mgml,ul_of_norep_0675mgml,ul_of_norep_03375mgml,toe_clip_tube_id,photo,photo_caption,photo_url,capture_comments
2f81cf2f-0e79-44bb-ac88-166301758eb6,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6382161,-80.4951557,POINT (-80.4951557 41.6382161),2022-06-16 03:50:56 UTC,2022-06-16 03:51:59 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG20,Rana catesbeiana,,Recapture,,48e11475-5f4e-47ee-9b31-cca48bd2ceff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae36a60d-14fa-4fbc-8726-4c1880e8c499,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6382041,-80.4951047,POINT (-80.4951047 41.6382041),2022-06-16 03:52:02 UTC,2022-06-16 03:52:31 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG32,Rana catesbeiana,,Recapture,,e41751ce-c321-414a-88b7-5ba53ec17474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12e53c73-7be0-4e64-ba92-f24e63538e2c,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6382294,-80.4950669,POINT (-80.4950669 41.6382294),2022-06-16 03:52:33 UTC,2022-06-16 03:52:53 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG01,Rana catesbeiana,,Recapture,,dcb1e4ad-0ab1-479a-8a3c-e0b5252e834e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a338cc7-ab8f-495a-a7c4-88fd987c33cf,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.638165,-80.49493,POINT (-80.49493 41.638165),2022-06-16 03:53:13 UTC,2022-06-16 03:53:46 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG27,Rana catesbeiana,,Recapture,,1f50ba3d-7b4a-4ab3-9460-b2594c1705b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf9d28bd-0e4e-4bbd-90aa-6ebf1dfce0e2,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6382544,-80.4951554,POINT (-80.4951554 41.6382544),2022-06-16 03:58:06 UTC,2022-06-16 03:59:23 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG29,Hyla versicolor,,New,,,Adult,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c78c4a39-fc3f-4271-9b45-dcaa2b3b169c,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6383812,-80.495229,POINT (-80.495229 41.6383812),2022-06-16 03:58:34 UTC,2022-06-16 03:59:43 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG04,Hyla versicolor,,New,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e57521a-c765-4145-9a96-904d838281f6,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6383011,-80.4951005,POINT (-80.4951005 41.6383011),2022-06-16 03:59:45 UTC,2022-06-16 04:00:29 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG26,Hyla versicolor,,New,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf7445ef-0ed5-4531-a052-33b9e505601e,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6383153,-80.4950527,POINT (-80.4950527 41.6383153),2022-06-16 04:00:42 UTC,2022-06-16 04:00:53 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG03,Hyla versicolor,,New,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957d8787-d0f6-4d0f-b320-f715e5573f41,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.63837,-80.4950633,POINT (-80.4950633 41.63837),2022-06-16 04:01:16 UTC,2022-06-16 04:01:46 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG25,Hyla versicolor,,New,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e70687ec-0993-42ad-a9f1-cea7f9724d0b,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6383133,-80.4949767,POINT (-80.4949767 41.6383133),2022-06-16 04:02:14 UTC,2022-06-16 04:02:33 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG10,Hyla versicolor,,New,,,Adult,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5ffd432-698c-4965-a5da-b8caa20d0100,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6383661,-80.4951171,POINT (-80.4951171 41.6383661),2022-06-16 04:02:37 UTC,2022-06-16 04:02:51 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG17,Rana clamitans,,New,,,Juvenile,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858ec69b-ee50-4af4-80e6-a03d239c0804,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6383378,-80.4950675,POINT (-80.4950675 41.6383378),2022-06-16 04:02:54 UTC,2022-06-16 04:03:06 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG21,Rana clamitans,,New,,,Juvenile,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944a81b-0517-4ac3-9c94-6673ec48cb5a,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,1,1,41.6382894,-80.4950998,POINT (-80.4950998 41.6382894),2022-06-16 04:03:10 UTC,2022-06-16 04:03:21 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG13,Rana clamitans,,New,,,Juvenile,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
becb2367-9f12-4c97-b5e9-e46771a5572c,126062c3-8e1c-4a2f-ac5e-c97484ac4dd5,126062c3-8e1c-4a2f-ac5e-c97484ac4dd5,1,1,41.6428678,-80.4274382,POINT (-80.4274382 41.6428678),2022-06-16 15:55:11 UTC,2022-06-16 15:58:49 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG00,Negative Control,,,,,,,,,,,,,BdSwab00130,,BacSwab00129,,MucBath00037,AMPBath00037,,,,AntiBod00037,,,,,,,,,,,,,,
23ad3cb2-d3ab-46e0-a77e-459cdfdc1f1f,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383456,-80.4948238,POINT (-80.4948238 41.6383456),2022-06-15 03:34:30 UTC,2022-06-15 04:49:11 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG12,Rana catesbeiana,,New,,101cbb74-1941-4e63-8715-f7f42cde7cfd,Juvenile,,Unknown,,66.2,27.5,4.5,23,BDSwab00101,,BacSwab00101,,MucBath00032,AMPBath00032,,,,AntiBod00032,,,,,,,230,,,ToeClip00027,,,,
327271d7-2534-4f12-bfb0-5d9e2ba3da22,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.638336,-80.4948473,POINT (-80.4948473 41.638336),2022-06-15 03:43:51 UTC,2022-06-15 05:04:53 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG54,Rana catesbeiana,,New,,ef73b9a9-43fd-4665-b62b-e5e56d78c7a9,Adult,,Female,,79,57,4.9,52.1,BDSwab00102,,BacSwab00102,,MucBath00033,AMPBath00033,,,,AntiBod00033,,,,,,,521,,,ToeClip00033,,,,Lost one toe
e4962054-9ae7-4bd3-bdb1-1b31dc59e071,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383398,-80.4947315,POINT (-80.4947315 41.6383398),2022-06-15 03:45:20 UTC,2022-06-15 04:49:17 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG03,Rana catesbeiana,,New,,97bb8950-1465-4772-a546-f3f8106acdf3,Juvenile,,Unknown,,60.9,24.5,4.3,20.2,BDSwab00103,,BacSwab00103,,MucBath00034,AMPBath00034,,,,AntiBod00034,,,,,,,202,,,ToeClip00026,,,,
66971cf8-64f2-4fe7-ad6b-c0c841b33a59,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383114,-80.4946392,POINT (-80.4946392 41.6383114),2022-06-15 03:46:56 UTC,2022-06-15 05:14:36 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG18,Rana catesbeiana,,New,,82e477df-ef00-43cc-8721-9d137188b8c7,Juvenile,,Unknown,,51.8,21.25,6.1,15.15,BDSwab00104,,BacSwab00104,,MucBath00035,AMPBath00035,,,,AntiBod00035,,,,,,,151.5,,,ToeClip00037,,,,Missing A2 prior to clip
a8bb9187-fee9-4d4c-813f-aa406f0725ed,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383861,-80.4948454,POINT (-80.4948454 41.6383861),2022-06-15 03:48:34 UTC,2022-06-15 05:09:40 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG22,Rana catesbeiana,,New,,c5898625-fa67-4f6a-9c95-da4465952f01,Adult,,Female,,76.1,52,5.5,46.5,BDSwab00105,,BacSwab00105,,MucBath00036,AMPBath00036,,,,AntiBod00036,,,,,,,465,,,ToeClip00035,,,,
7d2c2c16-e00d-4f00-a9b2-b1df0f50b701,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383033,-80.4948283,POINT (-80.4948283 41.6383033),2022-06-15 03:50:42 UTC,2022-06-15 05:15:52 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG29,Rana catesbeiana,,New,,2859fdf8-a928-458f-8c3c-361801d10e96,Adult,,Female,,65.7,28.75,4.1,24.65,BDSwab00093,,BacSwab00093,,,,,,,,,,,,,,246.5,,,ToeClip00038,,,,
4d7ba195-e252-4844-9672-a2a34728c764,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6384352,-80.4947555,POINT (-80.4947555 41.6384352),2022-06-15 03:53:37 UTC,2022-06-15 05:00:07 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,Rana catesbeiana,,New,,81585871-9ebb-48c5-8382-e6b89692b176,Adult,,Male,,105.9,126.35,7.7,118.64999999999999,BDSwab00094,,BacSwab00094,,,,,,,,,,,,,,1186.5,,,ToeClip00031,,,,Lost one toe
9f24a865-1e8c-42de-9d63-1c2276f2b73a,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383705,-80.4947541,POINT (-80.4947541 41.6383705),2022-06-15 03:56:26 UTC,2022-06-15 04:45:36 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG27,Rana catesbeiana,,New,,ef5d43f9-6489-4800-94c1-790c88e83ecc,Adult,,Female,,131.1,200,0,200,BDSwab00095,,BacSwab00095,,,,,,,,,,,,,,2000,,,ToeClip00025,,,,Over 200 grams
a3d84320-bbf2-4ce2-8d56-108fd0ab475a,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6384,-80.4947983,POINT (-80.4947983 41.6384),2022-06-15 04:00:02 UTC,2022-06-15 04:43:16 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG55,Rana catesbeiana,,New,,1765ee31-72c2-4dee-8dde-bf99a1058bfa,Adult,,Female,,,200,0,200,BDSwab00096,,BacSwab00096,,,,,,,,,,,,,,2000,,,ToeClip00024,,,,"Too large to measure
Over 200 grams
Name: Dorothy"
171f8996-4f3b-4b4f-87a7-327ef7229342,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383875,-80.4946722,POINT (-80.4946722 41.6383875),2022-06-15 04:03:27 UTC,2022-06-15 05:11:26 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG02,Rana catesbeiana,,New,,2760d35a-5840-4355-84a1-7c9874ef122e,Juvenile,,Unknown,,50.3,15.25,3.3,11.95,BDSwab00097,,BacSwab00097,,,,,,,,,,,,,,119.5,,,ToeClip00036,,,,
fdadf93f-7e1a-48fc-ae0e-2a08884f4add,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383964,-80.494672,POINT (-80.494672 41.6383964),2022-06-15 04:05:14 UTC,2022-06-15 04:55:14 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG16,Rana catesbeiana,,New,,e3942673-21fa-45e3-a580-81dc0e8fc6c3,Adult,,Male,,94.1,115.23,11.23,104,BDSwab00098,,BacSwab00098,,,,,,,,,,,,,,1040,,,ToeClip00029,,,,
3867bbd6-cd37-45c5-94ee-19511d700acc,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6384267,-80.494765,POINT (-80.494765 41.6384267),2022-06-15 04:07:35 UTC,2022-06-15 04:57:26 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG00,Rana catesbeiana,,New,,ab5a2862-c3d6-4d6d-9a9b-68459791aeca,Adult,,Female,,109.2,165.95,3.57,162.38,BDSwab00099,,BacSwab00099,,,,,,,,,,,,,,1623.8,,,ToeClip00030,,,,
ea2f93f2-6f0c-4c43-abc3-0d5130ea93bc,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6384883,-80.494705,POINT (-80.494705 41.6384883),2022-06-15 04:11:18 UTC,2022-06-15 04:53:17 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG24,Rana catesbeiana,,New,,ec74f99e-2391-43a8-8929-957e37384ab5,Juvenile,,Unknown,,56.1,20,4.3,15.7,BDSwab00100,,BacSwab00100,,,,,,,,,,,,,,157,,,ToeClip00023,,,,
fa085f2c-5f59-462a-95ea-e42aabfb4159,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6382976,-80.4946893,POINT (-80.4946893 41.6382976),2022-06-15 04:35:59 UTC,2022-06-15 05:01:51 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG13,Rana catesbeiana,,New,,822e5f53-df47-4e14-98c1-37a397341017,Juvenile,,Unknown,,50.8,16.75,4,12.75,BDSwab00106,,BacSwab00106,,,,,,,,,,,,,,127.5,,,ToeClip00032,,,,
9dbe9e56-0900-4024-92df-aa5cd2d188ae,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,2,41.6383338,-80.4947744,POINT (-80.4947744 41.6383338),2022-06-15 04:37:45 UTC,2022-06-22 13:18:30 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG20,Rana catesbeiana,,New,,d5ac57ec-61e0-4bf7-a8b6-d326e97444b3,Juvenile,,Unknown,,48.6,14,4.5,9.5,BDSwab00107,,BacSwab00107,,,,,,,,,,,,,,,190,,ToeClip00034,,,,
9034016f-7221-4417-b570-29c0e3c5a716,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.63834,-80.4947467,POINT (-80.4947467 41.63834),2022-06-15 05:16:45 UTC,2022-06-15 05:24:30 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG04,Rana clamitans,,,,,Adult,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486edb7-14e4-4220-90e9-f6617997e449,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6382935,-80.4948194,POINT (-80.4948194 41.6382935),2022-06-15 05:17:47 UTC,2022-06-15 05:24:41 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG05,Rana clamitans,,,,,Adult,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba2bab82-0cd1-415b-856d-93fb5e4b17bd,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6382919,-80.4948366,POINT (-80.4948366 41.6382919),2022-06-15 05:18:03 UTC,2022-06-15 05:24:50 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG51,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b32ccab0-de4f-480d-8c96-679a5563d39d,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383626,-80.4948118,POINT (-80.4948118 41.6383626),2022-06-15 05:19:05 UTC,2022-06-15 05:25:00 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG44,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91495daf-f2bb-4e3a-b4ef-4f987b0b03af,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383651,-80.4948056,POINT (-80.4948056 41.6383651),2022-06-15 05:19:13 UTC,2022-06-15 05:25:13 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG15,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cec94330-4d9b-4b53-89d3-c8c1472bbd7a,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383648,-80.4947848,POINT (-80.4947848 41.6383648),2022-06-15 05:19:20 UTC,2022-06-15 05:25:24 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG14,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7225044d-7896-403a-84f2-2a5b1e65de20,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383339,-80.4948153,POINT (-80.4948153 41.6383339),2022-06-15 05:19:27 UTC,2022-06-15 05:25:38 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG43,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666554f1-e884-4b1d-9131-eae200185aa2,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383978,-80.4947668,POINT (-80.4947668 41.6383978),2022-06-15 05:19:39 UTC,2022-06-15 05:25:48 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG60,Hyla versicolor,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e31a43cf-cc9c-48ce-91fd-c5b818dc4331,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383835,-80.494712,POINT (-80.494712 41.6383835),2022-06-15 05:19:59 UTC,2022-06-15 05:26:02 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG31,Hyla versicolor,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d76090e1-49dc-480f-9863-aa2538bcb25d,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383781,-80.4947091,POINT (-80.4947091 41.6383781),2022-06-15 05:20:19 UTC,2022-06-15 05:26:13 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG58,Hyla versicolor,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2390006-d010-46f4-8cd8-465eef5e64ae,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6384,-80.4946667,POINT (-80.4946667 41.6384),2022-06-15 05:20:57 UTC,2022-06-15 05:26:25 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG00,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405fb0e9-acf9-4faf-8088-4d71c13359f8,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.638375,-80.49473,POINT (-80.49473 41.638375),2022-06-15 05:22:05 UTC,2022-06-15 05:26:45 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG19,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bfb71ea-5712-404d-b6a4-c23ff2ee59d1,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383649,-80.494747,POINT (-80.494747 41.6383649),2022-06-15 05:22:13 UTC,2022-06-15 05:27:04 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG28,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b9f8665-c3ac-4d3e-be97-eaa2e9c65e63,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383514,-80.4946927,POINT (-80.4946927 41.6383514),2022-06-15 05:22:24 UTC,2022-06-15 05:27:15 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG01,Rana clamitans,,,,,Adult,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947b965-b197-455f-ac66-662565d02e55,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383701,-80.4947674,POINT (-80.4947674 41.6383701),2022-06-15 05:22:40 UTC,2022-06-15 05:27:21 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG06,Rana clamitans,,,,,Adult,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba79308d-534a-408f-8977-11d5bf0f7758,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383403,-80.4947211,POINT (-80.4947211 41.6383403),2022-06-15 05:23:29 UTC,2022-06-15 05:23:43 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG38,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55599998-64f9-4b53-9e85-d00d916b91b5,35459c4d-084b-45e2-b535-bec961964109,35459c4d-084b-45e2-b535-bec961964109,2,1,41.6383083,-80.4948067,POINT (-80.4948067 41.6383083),2022-06-15 05:24:08 UTC,2022-06-15 05:24:18 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG33,Rana clamitans,,,,,Adult,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484e62e3-f8fe-4502-afdb-57e5213f47d4,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,2,1,41.6385307,-80.4952945,POINT (-80.4952945 41.6385307),2022-06-16 03:44:18 UTC,2022-06-16 03:46:39 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,Rana catesbeiana,,Recapture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bda1ce9b-a024-4bed-8700-e62e3307910b,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,2,1,41.6383511,-80.4951622,POINT (-80.4951622 41.6383511),2022-06-16 03:44:56 UTC,2022-06-16 03:47:07 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG07,Rana catesbeiana,,Recapture,,c4905edc-42ee-4512-a1f9-e8a8a4e80096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eff043e5-161e-479c-ab00-88409ea55952,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,2,1,41.6380419,-80.4950553,POINT (-80.4950553 41.6380419),2022-06-16 03:47:11 UTC,2022-06-16 03:47:33 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG30,Rana catesbeiana,,New,,c89bae24-af5a-439e-92e1-88086d91943e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63c431ff-e0ab-429b-8d1d-70858f2255eb,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,2,1,41.6381771,-80.4948801,POINT (-80.4948801 41.6381771),2022-06-16 03:47:39 UTC,2022-06-16 03:48:45 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG15,Rana catesbeiana,,Recapture,,bf848a34-2be6-4ae6-933b-9970d040119d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e4e3438-964d-40f7-9c3b-bdd47c9e92ce,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,2,1,41.6383018,-80.4950784,POINT (-80.4950784 41.6383018),2022-06-16 03:49:06 UTC,2022-06-16 03:49:47 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG40,Rana catesbeiana,,Recapture,,19941e3c-38ef-423c-8214-8c92c8ca7310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3fa0fd1-a962-432f-9a74-781373fbac8f,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,2,1,41.6382268,-80.4951506,POINT (-80.4951506 41.6382268),2022-06-16 03:49:48 UTC,2022-06-16 03:50:25 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG34,Rana catesbeiana,,Recapture,,6ac597e0-3a45-417f-94fc-2c1056567207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c315ec4-ddf1-4a12-91e6-fd02fd35583f,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,2,1,41.6382488,-80.4952435,POINT (-80.4952435 41.6382488),2022-06-16 03:50:26 UTC,2022-06-16 03:50:54 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG24,Rana catesbeiana,,Recapture,,46fa1fbc-d543-4de6-b918-875fc187e785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f81cf2f-0e79-44bb-ac88-166301758eb6,b82ef658-6da6-49f1-bc68-1db0d1a83705,b82ef658-6da6-49f1-bc68-1db0d1a83705,2,1,41.6382161,-80.4951557,POINT (-80.4951557 41.6382161),2022-06-16 03:50:56 UTC,2022-06-16 03:51:59 UTC,bdh64@pitt.edu,bdh64@pitt.edu,BAG20,Rana catesbeiana,,Recapture,,48e11475-5f4e-47ee-9b31-cca48bd2ceff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
